source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,6,8,1898,negative_primary_check,strict_core,Lovejoy name in Oldenberg Buddhistische Studien pp681-694,uploaded OCR full-section text search,no_hit_in_section,No visible Lovejoy citation in the recovered section; this weighs against an immediate Oldenberg-uptake claim but remains negative OCR evidence,Inspect page images/footnotes only if a reception claim later depends on proving absence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,7,8,1890,edition_control,strict_core,Hermann Oldenberg Buddha uploaded scan,uploaded OCR buddhaseinleben03oldegoog...; title page ZWEITE AUFLAGE; library stamp 1890,misidentified_filename_second_edition,The uploaded filename suggests 3rd ed but object is 2nd ed; cannot serve as direct witness for 1897 p273 note,Keep as edition-control source only; replace priority target with actual 1897 third edition,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,8,8,1898,primary_source,strict_core,Arthur O Lovejoy The Buddhistic technical terms upādāna and upādisesa,JAOS 19 pp126-136; repo HTML + clean corpus,primary_text_recovered,Published paper's basic anti-Senart distinction has Oldenberg priority; stronger candidate is functional allocation of karma versus upādāna,Reframe novelty around causal-function partition and genealogy/configuration distinction; do not claim priority for basic semantic rebuttal,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,9,8,1898,interpretive_problem,strict_core,Oldenberg-Lovejoy dependence/circulation,Oldenberg 1897 attested + Lovejoy JAOS citation pattern,unresolved_after_priority_resolution,Lovejoy explicitly cites Oldenberg in upādisesa section but not visibly in immediate upādāna/Senart rebuttal; priority is settled but dependence is not,Search Lovejoy correspondence notebook citation form library borrowing/acquisition evidence for actual access to Buddha 3rd ed,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,10,8,1896-1898,interpretive_model,history_of_ideas,Genealogy versus configuration,Senart-Jacobi-Oldenberg-Lovejoy primary collation,strong,Best methodological distinction: historical borrowing/repetition and synchronic causal role are separate questions; Lovejoy's distinctive operation is functional non-equivalence within composite inheritance,Carry this narrow inference rule forward into 1902 and later work; avoid teleological proto-unit-idea language,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch33_delta.csv,33,11,8,1898,chronology_control,strict_core,Exact 1898 fascicle chronology,JAOS 19 no2 and ZDMG 52 issue/fascicle wrappers,unresolved_lower_priority,Still relevant for immediate reception among Jacobi Oldenberg Lovejoy but no longer controls basic anti-Senart priority because Oldenberg locus is 1897,Recover only after source-access question; use wrappers proceedings accession notices if needed,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,2,8,1853,primary_source,strict_core,R. Spence Hardy A Manual of Budhism p394,Partridge and Oakey 1853; Google Books/Open Library/Internet Archive public-domain copies; contemporary exact quotation in Jacobi 1898,primary_locus_identified_direct_page_control_pending,Upstream source for two-factor rebirth model: upādāna produces renewed existence while karma controls its manner/condition; this distinction cannot be credited to Lovejoy as an invention,Recover printed p394 directly and collate full paragraph against 004 p33 and Lovejoy 1898 pp129-131,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,3,8,c.1896-1898,archive_primary,strict_core,MS38_004 p33 manuscript p97 Upādāna Relation to Karma,JHU MS-0038 corrected transcription; Hardy p394 named in notebook,confirmed_direct_source_uptake,Notebook explicitly reformulates Hardy as fact of continued existence versus manner of continued existence; exceptionally close precursor to published fact-of-rebirth/particular-condition distinction,Second-pass only if exact diplomatic wording is needed; conceptual relation is secure from corrected transcription,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,4,8,1898,primary_context,strict_core,Hermann Jacobi p13 Hardy p394 uptake,Über das Verhältnis der buddhistischen Philosophie zu Sāṁkhya-Yoga und die Bedeutung der Nidānas pp13-14; uploaded primary OCR,confirmed_primary,Jacobi quotes Hardy p394 but uses the passage toward assimilation of upādāna with/parallel to adrṣṭa and karma; same source branches differently from Lovejoy,Use as parallel appropriation rather than mediation unless chronology/citation proves direct contact,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,5,8,1898,primary_context,strict_core,Hermann Oldenberg critique of Hardy-based Jacobi construction,Buddhistische Studien ZDMG 52 pp690-694; uploaded primary OCR,confirmed_primary,Rejects free adrṣṭa construction and insists on Buddhist upādāna/upādiyati usage; distinguishes contact feeling desire grasping; proves functional differentiation is shared contemporary method,Collate against Lovejoy on semantic meaning and causal scope without assuming dependence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,6,8,1898,primary,strict_core,Lovejoy karma/upādāna published recomposition,JAOS 19 pp129-131; repo full text / clean corpus,confirmed_primary,Lovejoy preserves Hardy's two-factor architecture but stabilizes it as karma=particular condition of rebirth and upādāna=fact of rebirth; adds historical genealogy of older karma vocabulary versus specifically Buddhist possibility of ending rebirth,Treat historical-functional recomposition as current Lovejoy-specific increment; connect to 1902 genealogy/configuration method,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch35_delta.csv,35,7,8,1896-1902,interpretive_model,history_of_ideas,Revised functional non-equivalence thesis,Hardy 1853 → 004 → Jacobi/Oldenberg 1898 → Lovejoy 1898 → 1902,strong_revised,Retire claim that Lovejoy originated karma/upādāna functional bifurcation. Stronger claim: he converts an inherited distinction into a historical account separating provenance from function in a new configuration,Revise future synthesis/batch31 language; test exact 1902 passages where historical genealogy and logical function are separately reconstructed,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,2,8,1853,primary_recovered,strict_core,R. Spence Hardy A Manual of Budhism pp394-396,Internet Archive manualofbudhism00hard; direct searchable primary,confirmed_primary,Direct primary gives two-factor reproduction architecture: upādāna produces renewed existence while karma controls its manner/state/grade; p396 says karma produces new existence in conjunction with upādāna,Use as upstream control for 004 p33 and Lovejoy 1898; no further manual retrieval needed unless facsimile required,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,3,8,c.1896-1898,archive_source_transformation,strict_core,004 Upādāna Relation to Karma Hardy p394,MS38_004_001_061_004 p33/mp97 corrected transcription + Hardy 1853 primary,confirmed_direct_source_medium_handwriting,Notebook converts Hardy's partly unstable two-factor account into explicit fact-of-continued-existence versus manner-of-continued-existence analytical question,Use as strongest source→operation→publication microgenesis; preserve transcription uncertainty in exact grammar,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,4,8,1898,comparative_primary,strict_core,Jacobi use of Hardy p394,Jacobi Verhältnis pp13-14 uploaded primary,confirmed_primary,"Same Hardy passage is used toward assimilation of upādāna with/parallel to adrṣṭa-karma, providing a branching comparison with Lovejoy's differentiation",Do not infer Lovejoy read Jacobi before publication without issue chronology/access evidence,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,5,8,1898,primary_authorial_recomposition,strict_core,Lovejoy karma/upādāna causal allocation,JAOS 19 pp129-131,confirmed_primary,Lovejoy sharpens Hardy fact/manner into fact-of-rebirth versus particular-condition and adds historical explanation: inherited karma distributes future conditions while specifically Buddhist cessation makes rebirth-as-such require its own cause,Treat historical-functional recomposition rather than causal bifurcation itself as Lovejoy-specific increment,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,6,8,1902,primary_authorial_bridge,history_of_ideas,Religion and the Time-Process,American Journal of Theology 6 pp439-472; JSTOR 3153919,confirmed_primary,Lovejoy explicitly self-cites 1898 Buddhist paper; comparative history separates resemblance from proven borrowing and tracks categories/presuppositions/logical motives through changed configurations,Use as scale expansion of genealogy/transmission versus function/configuration; avoid proto-unit-idea terminology,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch39_delta.csv,39,7,8,1897-1898,archive_correction,strict_core,Home Library Group 32,Wilson biography / Boston Children's Aid Society Home Library program,corrected_misreading,Earlier batch34 speculation that this might be a personal book inventory was wrong; it is Lovejoy's volunteer children's Home Library group and has no evidentiary value for ownership of Oldenberg or other Orientalist books,Do not use this route for access/ownership; pursue course records correspondence Lanman/HOS materials instead,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch40_delta.csv,40,2,8,1882,primary_recovered,strict_core,Hermann Oldenberg Buddha English tr upadisesa excursus,"Buddha: His Life His Doctrine His Order, trans William Hoey, pp427-438; Internet Archive buddhhalife00oldeuoft",confirmed_primary,"Direct source Lovejoy cites at English tr p433. Oldenberg already acknowledges Itivuttaka physical reading, then argues ethical residue through Anagamin, deceased monk, poison-remnant/nirupadhi evidence; explicitly treats upādāna and samyojana as synonymous; ultimately identifies upādi as Pali spelling of upadhi",Use as principal upstream control for 004 pp55-71 and Lovejoy 1898 pp133-136; no manual retrieval required,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch40_delta.csv,40,3,8,c.1896-1898,archive_source_transformation,strict_core,004 upādisesa/anupādisesa working section,MS38_004_001_061_004 corrected pp55-71,confirmed_archive,Notebook broadens Oldenberg-led problem through usage/synonymy/textual evidence; p66 explicitly argues anupādisesa cannot mean physical death because death itself is not Buddhist summum bonum; positive/negative forms track Anagamin/Arahat ethical condition,Collate Oldenberg 1882 → 004 → 1898 row-by-row; preserve uncertainty in difficult surrounding citations,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch40_delta.csv,40,4,8,1898,primary_authorial_recomposition,strict_core,Lovejoy upādisesa section,JAOS 19 pp133-136; NTU/DLBS full text,confirmed_primary,"Lovejoy praises Oldenberg's ethical-residue reading but leaves etymology unresolved, says meaning must be settled by usage, adds/repacks Sutta-Nipata and shore evidence, and ends that matter is not finally settled despite prevailing support for Oldenberg","Treat main delta as controlled evidentiary recomposition/calibrated uncertainty, not semantic priority",,,,,,,,,,,,,,
